Price,Use,Transmission,Body,Fuel,Year,Mileage (km),Drivetrain,Horse Power,Engine Size (l),Make,Model,Source,Horsepower
198500.0,Foreign Used,Automatic,SUV,Petrol,2015,,All-Wheel Drive,290.0,3.5,Ford,Explorer,Tonaton,290.0
180000.0,Foreign Used,Automatic,,Petrol,2015,77124.0,,,,BMW,328i,Tonaton,
250000.0,Foreign Used,Automatic,,Petrol,2018,55000.0,,,2.5,Toyota,RAV4,Tonaton,176.0
360000.0,Foreign Used,Automatic,,Petrol,2020,37000.0,,,2.0,Honda,Accord,Tonaton,192.0
315000.0,Foreign Used,Automatic,Sedan,Petrol,2019,27000.0,All-Wheel Drive,255.0,2.0,Mercedes-Benz,C300,Tonaton,255.0
58000.0,Ghanaian Used,Automatic,SUV,Petrol,2007,,All-Wheel Drive,209.0,2.5,Volvo,XC90,Tonaton,209.0
790000.0,Foreign Used,Automatic,SUV,Petrol,2015,30000.0,All-Wheel Drive,381.0,5.7,Toyota,Land Cruiser,Tonaton,381.0
780000.0,Foreign Used,Automatic,,Petrol,2020,,,,4.0,Toyota,4-Runner,Tonaton,270.0
605000.0,Foreign Used,Automatic,SUV,Petrol,2021,9046.0,Front-Wheel Drive,295.0,3.5,Toyota,Highlander,Tonaton,295.0
190000.0,Foreign Used,Automatic,,Petrol,2014,,,,,Mercedes-Benz,C250,Tonaton,
85000.0,Foreign Used,Automatic,Sedan,Petrol,2014,65842.0,,,2.0,Kia,Forte,Tonaton,161.0
360000.0,Foreign Used,Automatic,,Petrol,2021,55000.0,,,1.5,Honda,CR-V,Tonaton,190.0
700000.0,Foreign Used,Automatic,,Petrol,2021,20.0,,,2.5,Toyota,Hilux,Tonaton,102.0
550000.0,Foreign Used,Automatic,,Petrol,2016,29000.0,,,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
120000.0,Foreign Used,Automatic,,Petrol,2016,22000.0,,,2.5,Toyota,Camry,Tonaton,178.0
170000.0,Foreign Used,Automatic,SUV,Petrol,2016,,All-Wheel Drive,175.0,1.6,Hyundai,Tucson,Tonaton,175.0
70000.0,Foreign Used,Manual,Crossover,Petrol,2010,,Front-Wheel Drive,114.0,1.6,Nissan,Qashqai,Tonaton,114.0
495000.0,Foreign Used,Automatic,SUV,Petrol,2021,4000.0,Front-Wheel Drive,295.0,3.5,Toyota,Highlander,Tonaton,295.0
1812500.0,Foreign Used,Automatic,SUV,Petrol,2022,38.0,All-Wheel Drive,415.0,3.4,Toyota,Land Cruiser,Tonaton,415.0
245000.0,Foreign Used,Automatic,Sedan,Petrol,2015,175355.0,Rear-Wheel Drive,241.0,2.0,Mercedes-Benz,C300,Tonaton,241.0
220000.0,Foreign Used,Automatic,,Petrol,2018,,,,3.5,Nissan,Pathfinder,Tonaton,260.0
175000.0,Foreign Used,Automatic,SUV,Petrol,2017,,All-Wheel Drive,175.0,1.6,Hyundai,Tucson,Tonaton,175.0
610000.0,Foreign Used,Automatic,,Petrol,2020,15600.0,,,2.0,Land Rover,Range Rover Evoque,Tonaton,
572000.0,Foreign Used,Automatic,,Petrol,2017,18600.0,,,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
1875000.0,Foreign Used,Automatic,SUV,Diesel,2022,20.0,All-Wheel Drive,309.0,3.3,Toyota,Land Cruiser,Tonaton,309.0
561100.0,Foreign Used,Automatic,,Petrol,2022,83.0,,,2.5,Toyota,Hilux,Tonaton,102.0
95000.0,Foreign Used,Automatic,Hatchback,Petrol,2009,67140.0,All-Wheel Drive,158.0,2.4,Toyota,Matrix,Tonaton,158.0
224000.0,Foreign Used,Automatic,,Petrol,2018,38000.0,,,2.4,Hyundai,Santa Fe,Tonaton,192.5
375000.0,Foreign Used,Automatic,,Petrol,2021,6005.0,,,2.5,Toyota,RAV4,Tonaton,176.0
29999.0,Ghanaian Used,Manual,,Petrol,2011,101671.0,,,,Tata,B-Line,Tonaton,
35000.0,Ghanaian Used,Automatic,,Petrol,2006,100000.0,,,1.6,Nissan,Versa,Tonaton,109.0
150000.0,Foreign Used,Automatic,,Petrol,2012,55000.0,,,2.4,Hyundai,Tucson,Tonaton,176.0
129500.0,Foreign Used,Automatic,SUV,Petrol,2013,49000.0,,,2.0,Kia,Sportage,Tonaton,182.0
330000.0,Ghanaian Used,Automatic,SUV,Petrol,2022,43000.0,All-Wheel Drive,190.0,1.5,Honda,CR-V,Tonaton,190.0
350000.0,Ghanaian Used,Automatic,,Petrol,2018,21547.0,,,2.0,Mercedes-Benz,GLC-Class,Tonaton,
101000.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,178.0,2.5,Toyota,Camry,Tonaton,178.0
480000.0,Foreign Used,Automatic,SUV,Petrol,2011,82962.0,All-Wheel Drive,335.0,4.7,Mercedes-Benz,GL-Class,Tonaton,335.0
450000.0,Foreign Used,Automatic,SUV,Petrol,2015,,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
80000.0,Foreign Used,Automatic,Sedan,Petrol,2008,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla Altis,Tonaton,132.0
70000.0,Ghanaian Used,Manual,SUV,Diesel,2004,150534.0,All-Wheel Drive,205.0,4.5,Toyota,Land Cruiser,Tonaton,205.0
142000.0,Foreign Used,Automatic,,Petrol,2012,,,,2.0,Kia,K5,Tonaton,186.5
180000.0,Foreign Used,Automatic,SUV,Petrol,2018,32000.0,All-Wheel Drive,181.0,2.4,Kia,Sportage,Tonaton,181.0
987000.0,Foreign Used,Automatic,SUV,Petrol,2016,,All-Wheel Drive,249.0,4.5,Toyota,Land Cruiser,Tonaton,249.0
1088000.0,Foreign Used,Automatic,,Petrol,2019,35484.0,,,,BMW,7 Series,Tonaton,
571000.0,Foreign Used,Automatic,SUV,Petrol,2017,29500.0,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
185000.0,Foreign Used,Automatic,SUV,Petrol,2017,87045.0,All-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
150000.0,Ghanaian Used,Automatic,SUV,Petrol,2019,,Front-Wheel Drive,125.0,1.6,Nissan,Kicks,Tonaton,125.0
188000.0,Foreign Used,Automatic,Sedan,Petrol,2020,,Front-Wheel Drive,147.0,2.0,Hyundai,Elantra,Tonaton,147.0
265000.0,Foreign Used,Automatic,SUV,Petrol,2016,21997.0,Front-Wheel Drive,270.0,3.5,Toyota,Highlander,Tonaton,270.0
145000.0,Foreign Used,Automatic,SUV,Petrol,2013,46589.0,Front-Wheel Drive,264.0,2.0,Hyundai,Santa Fe,Tonaton,264.0
555000.0,Foreign Used,Automatic,,Petrol,2021,15428.0,,,2.5,Toyota,RAV4,Tonaton,176.0
300000.0,Foreign Used,Automatic,SUV,Petrol,2020,36542.0,All-Wheel Drive,203.0,2.5,Toyota,RAV4,Tonaton,203.0
51000.0,Foreign Used,Automatic,Hatchback,Petrol,2009,59000.0,Front-Wheel Drive,70.0,1.0,Toyota,Vitz,Tonaton,70.0
1250000.0,Foreign Used,Automatic,,Petrol,2022,9808.0,,,4.0,Mercedes-Benz,S-Class,Tonaton,469.0
295000.0,Foreign Used,Automatic,SUV,Petrol,2019,38000.0,All-Wheel Drive,176.0,2.5,Toyota,RAV4,Tonaton,176.0
198000.0,Foreign Used,Automatic,,Petrol,2017,36000.0,,,2.5,Toyota,RAV4,Tonaton,176.0
45000.0,Foreign Used,Manual,Hatchback,Petrol,2013,53000.0,Front-Wheel Drive,101.0,1.5,Mazda,2,Tonaton,101.0
130000.0,Ghanaian Used,Manual,SUV,Petrol,2010,117896.0,Four-Wheel Drive,318.0,4.6,Toyota,Land Cruiser,Tonaton,318.0
250000.0,Foreign Used,Manual,,Petrol,2009,65000.0,,,2.5,Toyota,Hilux,Tonaton,102.0
65000.0,Ghanaian Used,Automatic,Sedan,Petrol,2016,,Front-Wheel Drive,,1.8,Hyundai,Elantra,Tonaton,147.0
255000.0,Foreign Used,Automatic,,Petrol,2019,29362.0,,,2.5,Toyota,Camry,Tonaton,178.0
105000.0,Foreign Used,Automatic,SUV,Petrol,2017,,Front-Wheel Drive,168.0,2.5,Ford,Escape,Tonaton,168.0
920000.0,Foreign Used,Automatic,,Petrol,2021,37960.0,,,,Lexus,RX 350,Tonaton,
165000.0,Foreign Used,Automatic,SUV,Petrol,2017,42000.0,All-Wheel Drive,141.0,1.8,Honda,HR-V,Tonaton,141.0
135000.0,Foreign Used,Automatic,Sedan,Petrol,2018,29786.0,Front-Wheel Drive,158.0,2.0,Honda,Civic,Tonaton,158.0
365000.0,Foreign Used,Automatic,,Petrol,2018,,,,,Lexus,RX 350,Tonaton,
192000.0,Foreign Used,Automatic,SUV,Petrol,2018,43100.0,,176.0,2.5,Toyota,RAV4,Tonaton,176.0
125000.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,178.0,2.5,Toyota,Camry,Tonaton,178.0
48000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,,2.4,Hyundai,Sonata,Tonaton,245.0
225000.0,Ghanaian Used,Automatic,,Petrol,2020,45236.0,,,,Jeep,Grand Cherokee,Tonaton,
125000.0,Foreign Used,Automatic,Sedan,Petrol,2016,41000.0,Front-Wheel Drive,189.0,2.4,Honda,Accord,Tonaton,189.0
55000.0,Ghanaian Used,Automatic,,Petrol,2008,65000.0,,,2.4,Honda,Odyssey,Tonaton,204.0
451000.0,Foreign Used,Automatic,SUV,Petrol,2015,36000.0,All-Wheel Drive,270.0,4.0,Toyota,4-Runner,Tonaton,270.0
60000.0,Ghanaian Used,Automatic,,Petrol,2010,,,,3.5,Ford,Explorer,Tonaton,290.0
65000.0,Ghanaian Used,Automatic,SUV,Petrol,2005,,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
110000.0,Ghanaian Used,Automatic,,Petrol,2015,,,,2.4,Hyundai,Santa Fe,Tonaton,192.5
130000.0,Foreign Used,Automatic,SUV,Petrol,2012,67000.0,Front-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
90000.0,Ghanaian Used,Automatic,,Petrol,2009,,,,3.5,Toyota,Highlander,Tonaton,295.0
54500.0,Ghanaian Used,Automatic,Sedan,Petrol,2010,98000.0,Front-Wheel Drive,169.0,2.5,Toyota,Camry,Tonaton,169.0
280000.0,Ghanaian Used,Automatic,SUV,Petrol,2016,,All-Wheel Drive,189.0,3.5,Mitsubishi,Pajero,Tonaton,189.0
750000.0,Foreign Used,Automatic,SUV,Petrol,2016,17000.0,Four-Wheel Drive,271.0,4.0,Toyota,Land Cruiser,Tonaton,271.0
60000.0,Foreign Used,Automatic,Van/Minivan,Petrol,2010,96693.0,Front-Wheel Drive,110.0,1.5,Toyota,Sienta,Tonaton,110.0
750809.0,Foreign Used,Automatic,,Petrol,2021,,,,2.0,Land Rover,Range Rover Evoque,Tonaton,
397500.0,Foreign Used,Automatic,,Petrol,2021,41.0,,,2.5,Toyota,RAV4,Tonaton,176.0
120000.0,Foreign Used,Automatic,,Petrol,2015,55000.0,,,2.0,Hyundai,Sonata,Tonaton,245.0
495000.0,Foreign Used,Automatic,,Petrol,2022,,,,2.4,Mitsubishi,L200,Tonaton,167.0
130000.0,Ghanaian Used,Automatic,,Petrol,2014,52121.0,,,2.4,Hyundai,Tucson,Tonaton,176.0
210000.0,Foreign Used,Automatic,SUV,Petrol,2015,,All-Wheel Drive,270.0,3.5,Toyota,Highlander,Tonaton,270.0
32000.0,Foreign Used,Manual,Hatchback,Petrol,2009,110000.0,Front-Wheel Drive,67.0,1.0,Chevrolet,Matiz,Tonaton,67.0
1250000.0,Foreign Used,Automatic,,Petrol,2020,,,,,Land Rover,Range Rover Velar,Tonaton,
850000.0,Foreign Used,Automatic,,Petrol,2020,15000.0,,,,Mercedes-Benz,E55,Tonaton,
140000.0,Foreign Used,Automatic,SUV,Petrol,2011,74081.0,Front-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
80000.0,Foreign Used,Automatic,Sedan,Petrol,2007,51025.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla Altis,Tonaton,132.0
698000.0,Foreign Used,Automatic,,Petrol,2019,12149.0,,,3.2,Mitsubishi,Pajero,Tonaton,180.0
195000.0,Foreign Used,Automatic,SUV,Petrol,2017,99818.0,Four-Wheel Drive,179.0,1.5,Ford,Escape,Tonaton,179.0
290000.0,Foreign Used,Automatic,,Petrol,2016,20000.0,,,2.0,Mercedes-Benz,C300,Tonaton,241.0
130000.0,Foreign Used,Automatic,,Petrol,2013,,,,2.0,Mercedes-Benz,C300,Tonaton,241.0
75000.0,Ghanaian Used,Automatic,Sedan,Petrol,2016,,All-Wheel Drive,175.0,2.5,Subaru,Legacy,Tonaton,175.0
92000.0,Foreign Used,Automatic,Coupe,Petrol,2014,59000.0,Front-Wheel Drive,185.0,2.4,Honda,Accord,Tonaton,185.0
380000.0,Foreign Used,Automatic,,Petrol,2017,21000.0,,,2.0,Mercedes-Benz,GLC-Class,Tonaton,
170000.0,Foreign Used,Automatic,Pickup,Petrol,2011,,All-Wheel Drive,386.0,5.7,Toyota,Tundra,Tonaton,386.0
90000.0,Foreign Used,Automatic,SUV,Petrol,2011,68522.0,Front-Wheel Drive,280.0,3.5,Kia,Sorento,Tonaton,280.0
185000.0,Foreign Used,Automatic,,Petrol,2017,79210.0,,,2.5,Toyota,RAV4,Tonaton,176.0
425000.0,Foreign Used,Automatic,,Petrol,2019,102410.0,,,5.7,Toyota,Tundra,Tonaton,381.0
370000.0,Foreign Used,Automatic,,Petrol,2022,12.0,,,,Hyundai,Creta,Tonaton,
985000.0,Foreign Used,Automatic,,Petrol,2020,2010.0,,,3.0,Land Rover,Range Rover Sport,Tonaton,340.0
572000.0,Foreign Used,Automatic,SUV,Petrol,2017,17000.0,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
1550000.0,Foreign Used,Automatic,SUV,Diesel,2022,10.0,All-Wheel Drive,309.0,3.3,Toyota,Land Cruiser,Tonaton,309.0
562500.0,Foreign Used,Automatic,Pickup,Diesel,2021,,Rear-Wheel Drive,154.0,2.4,Mitsubishi,L200,Tonaton,154.0
572800.0,Foreign Used,Automatic,,Petrol,2017,18300.0,,,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
68600.0,Foreign Used,Automatic,,Petrol,2010,51101.0,,,,Toyota,Vios,Tonaton,
135000.0,Ghanaian Used,Automatic,,Petrol,2016,,,,2.5,Mazda,CX-5,Tonaton,187.0
36000.0,Ghanaian Used,Automatic,,Petrol,2004,95000.0,,,,Infiniti,G35,Tonaton,
52000.0,Foreign Used,Manual,,Petrol,1999,332000.0,,,,Hyundai,Trajet,Tonaton,
1150000.0,Foreign Used,Automatic,,Petrol,2020,1000.0,,,4.5,Toyota,Land Cruiser,Tonaton,271.0
280000.0,Foreign Used,Automatic,Sedan,Petrol,2021,,Front-Wheel Drive,252.0,2.0,Honda,Accord,Tonaton,252.0
635000.0,Ghanaian Used,Automatic,SUV,Petrol,2017,102512.0,All-Wheel Drive,249.0,4.5,Toyota,Land Cruiser,Tonaton,249.0
125000.0,Foreign Used,Automatic,Sedan,Petrol,2014,56000.0,Front-Wheel Drive,268.0,3.5,Toyota,Camry,Tonaton,268.0
450000.0,Foreign Used,Manual,,Petrol,2022,30.0,,,2.5,Nissan,Navara,Tonaton,174.0
470000.0,Foreign Used,Automatic,SUV,Petrol,2013,,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
780000.0,Foreign Used,Automatic,SUV,Petrol,2021,11.0,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
385000.0,Foreign Used,Automatic,,Petrol,2021,52140.0,,,2.5,Toyota,RAV4,Tonaton,176.0
1278000.0,Foreign Used,Automatic,Sedan,Petrol,2020,13000.0,All-Wheel Drive,469.0,4.0,Mercedes-Benz,S-Class,Tonaton,469.0
64000.0,Ghanaian Used,Automatic,,Petrol,2011,86000.0,,,,Lincoln,MKZ,Tonaton,
75000.0,Foreign Used,Automatic,Hatchback,Petrol,2011,64000.0,Front-Wheel Drive,101.0,1.5,Mazda,2,Tonaton,101.0
260000.0,Foreign Used,Automatic,,Petrol,2018,,,,,Lincoln,MKZ,Tonaton,
355000.0,Foreign Used,Automatic,SUV,Petrol,2019,,All-Wheel Drive,176.0,2.5,Toyota,RAV4,Tonaton,176.0
348000.0,Foreign Used,Automatic,SUV,Petrol,2020,,All-Wheel Drive,203.0,2.5,Toyota,RAV4,Tonaton,203.0
52000.0,Ghanaian Used,Automatic,,Petrol,2009,,,,1.8,Pontiac,Vibe,Tonaton,132.0
320000.0,Foreign Used,Automatic,,Petrol,2018,52885.0,All-Wheel Drive,241.0,2.0,Mercedes-Benz,C300,Tonaton,241.0
380000.0,Foreign Used,Automatic,SUV,Petrol,2020,,All-Wheel Drive,272.0,2.0,Acura,RDX,Tonaton,272.0
945000.0,Foreign Used,Automatic,,Petrol,2018,35645.0,,,2.0,Mercedes-Benz,GLC-Class,Tonaton,
65000.0,Ghanaian Used,Automatic,SUV,Petrol,2007,121000.0,All-Wheel Drive,238.0,3.2,Volvo,XC90,Tonaton,238.0
40000.0,Ghanaian Used,Manual,,Petrol,1999,,,,4.5,Toyota,Land Cruiser,Tonaton,271.0
145000.0,Ghanaian Used,Automatic,,Petrol,2010,75000.0,,,4.4,BMW,X6,Tonaton,
250000.0,Foreign Used,Automatic,SUV,Petrol,2017,56345.0,Front-Wheel Drive,,1.5,Honda,CR-V,Tonaton,190.0
56500.0,Ghanaian Used,Automatic,,Petrol,2013,,,,1.5,Honda,Fit,Tonaton,119.0
60000.0,Ghanaian Used,Automatic,,Petrol,2005,,,,3.5,Lincoln,Navigator,Tonaton,450.0
65000.0,Ghanaian Used,Automatic,,Petrol,2013,65000.0,,,1.8,Hyundai,Elantra,Tonaton,147.0
65000.0,Ghanaian Used,Automatic,Pickup,Petrol,2006,65000.0,All-Wheel Drive,239.0,4.0,Toyota,Tundra,Tonaton,239.0
325000.0,Foreign Used,Automatic,SUV,Petrol,2019,51346.0,All-Wheel Drive,181.0,2.4,Hyundai,Tucson,Tonaton,181.0
600000.0,Foreign Used,Manual,,Petrol,2021,,,,2.5,Toyota,Hilux,Tonaton,102.0
230000.0,Foreign Used,Automatic,Sedan,Petrol,2019,,Front-Wheel Drive,192.0,1.5,Honda,Accord,Tonaton,192.0
82000.0,Foreign Used,Automatic,,Petrol,2012,69000.0,,,,Toyota,Axio,Tonaton,
260000.0,Foreign Used,Automatic,SUV,Petrol,2019,68963.0,All-Wheel Drive,176.0,2.5,Toyota,RAV4,Tonaton,176.0
92000.0,Foreign Used,Automatic,,Petrol,2010,90000.0,,,2.3,Ford,Ranger,Tonaton,137.0
450000.0,Foreign Used,Automatic,SUV,Petrol,2015,34500.0,All-Wheel Drive,270.0,4.0,Toyota,4-Runner,Tonaton,270.0
1150000.0,Foreign Used,Automatic,SUV,Diesel,2021,37.0,All-Wheel Drive,177.0,2.8,Toyota,Land Cruiser Prado,Tonaton,177.0
300000.0,Foreign Used,Automatic,,Petrol,2008,,,,5.7,Toyota,Tundra,Tonaton,381.0
1297000.0,Foreign Used,Automatic,,Petrol,2021,15000.0,,,3.0,Mercedes-Benz,GLE-Class,Tonaton,
800000.0,Foreign Used,Automatic,,Petrol,2022,10.0,,,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
1281000.0,Foreign Used,Automatic,SUV,Petrol,2018,35000.0,All-Wheel Drive,370.0,5.7,Lexus,LX,Tonaton,370.0
145000.0,Foreign Used,Automatic,,Petrol,2013,89321.0,,,5.7,Toyota,Tundra,Tonaton,381.0
295000.0,Foreign Used,Automatic,,Petrol,2018,21000.0,,,2.0,Mercedes-Benz,C300,Tonaton,241.0
125000.0,Foreign Used,Automatic,SUV,Petrol,2013,85232.0,Front-Wheel Drive,182.0,2.4,GMC,Terrain,Tonaton,182.0
248000.0,Foreign Used,Automatic,Pickup,Petrol,2016,,Rear-Wheel Drive,,3.5,Toyota,Tacoma,Tonaton,278.0
86000.0,Foreign Used,Automatic,Crossover,Petrol,2012,85431.0,Front-Wheel Drive,172.0,2.5,Nissan,Rogue,Tonaton,172.0
525000.0,Foreign Used,Manual,,Petrol,2020,15600.0,,,2.5,Toyota,Hilux,Tonaton,102.0
37500.0,Ghanaian Used,Automatic,,Petrol,2008,123652.0,Front-Wheel Drive,158.0,2.5,Toyota,Camry,Tonaton,158.0
60000.0,Ghanaian Used,Automatic,,Petrol,2016,,,,,Renault,Koleos,Tonaton,
535000.0,Foreign Used,Automatic,SUV,Petrol,2014,32563.0,Four-Wheel Drive,271.0,4.0,Toyota,Land Cruiser,Tonaton,271.0
68000.0,Foreign Used,Automatic,,Petrol,2011,51247.0,,,,Toyota,Vios,Tonaton,
285000.0,Foreign Used,Automatic,,Petrol,2021,,,,1.5,Honda,CR-V,Tonaton,190.0
78000.0,Ghanaian Used,Manual,,Petrol,2009,52121.0,,,,Toyota,HiAce,Tonaton,
89500.0,Foreign Used,Automatic,Sedan,Petrol,2015,,Front-Wheel Drive,192.0,2.4,Kia,Optima,Tonaton,192.0
100000.0,Foreign Used,Automatic,Sedan,Petrol,2010,83000.0,Front-Wheel Drive,214.0,2.0,Audi,A4,Tonaton,214.0
140000.0,Foreign Used,Automatic,SUV,Petrol,2018,,,176.0,2.5,Toyota,RAV4,Tonaton,176.0
50000.0,Ghanaian Used,Manual,,Petrol,2015,62494.0,,,,Mitsubishi,Attrage,Tonaton,
350000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
31500.0,Ghanaian Used,Automatic,Hatchback,Petrol,2013,,Front-Wheel Drive,68.0,1.2,Chevrolet,Spark,Tonaton,68.0
1000000.0,Foreign Used,Automatic,SUV,Petrol,2020,,Four-Wheel Drive,395.0,3.0,Land Rover,Range Rover Sport,Tonaton,395.0
130000.0,Foreign Used,Manual,,Petrol,2013,60000.0,,,,Hyundai,Starex,Tonaton,
65500.0,Foreign Used,Automatic,Van/Minivan,Petrol,2012,67523.0,All-Wheel Drive,105.0,1.5,Toyota,Sienta,Tonaton,105.0
50000.0,Ghanaian Used,Manual,,Petrol,2008,65000.0,,,2.4,Nissan,Hardbody,Tonaton,150.0
649000.0,Foreign Used,Automatic,,Petrol,2022,40.0,,,2.7,Toyota,Fortuner,Tonaton,164.0
56000.0,Ghanaian Used,Automatic,,Petrol,2008,82000.0,,,,Infiniti,G35,Tonaton,
190000.0,Ghanaian Used,Automatic,,Petrol,2012,55000.0,,,4.0,Mercedes-Benz,G-Class,Tonaton,585.0
55000.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,114843.0,Front-Wheel Drive,138.0,1.6,Hyundai,Accent,Tonaton,138.0
1250000.0,Foreign Used,Automatic,,Petrol,2021,,,,3.0,Mercedes-Benz,GLE-Class,Tonaton,
122000.0,Ghanaian Used,Automatic,,Petrol,2011,48100.0,,,,Mercedes-Benz,E220,Tonaton,
850000.0,Foreign Used,Automatic,Pickup,Petrol,2021,,Four-Wheel Drive,285.0,3.6,Jeep,Gladiator,Tonaton,285.0
155000.0,Foreign Used,Automatic,Coupe,Petrol,2018,,Front-Wheel Drive,205.0,1.5,Honda,Civic,Tonaton,205.0
110000.0,Ghanaian Used,Manual,,Petrol,2011,,,,,Ford,Transit,Tonaton,
63000.0,Foreign Used,Automatic,,Petrol,2010,58000.0,,,,Toyota,Belta,Tonaton,
280000.0,Foreign Used,Automatic,Hatchback,Petrol,2013,56543.0,All-Wheel Drive,400.0,4.8,Porsche,Panamera,Tonaton,400.0
238000.0,Foreign Used,Automatic,Sedan,Petrol,2018,68565.0,Front-Wheel Drive,192.0,1.5,Honda,Accord,Tonaton,192.0
235000.0,Foreign Used,Automatic,SUV,Petrol,2019,,All-Wheel Drive,176.0,2.5,Toyota,RAV4,Tonaton,176.0
355000.0,Foreign Used,Automatic,,Petrol,2021,25000.0,,,2.5,Toyota,RAV4,Tonaton,176.0
370000.0,Foreign Used,Automatic,SUV,Petrol,2019,41542.0,All-Wheel Drive,181.0,2.4,Hyundai,Tucson,Tonaton,181.0
87000.0,Foreign Used,Automatic,,Petrol,2015,52000.0,,,2.4,Kia,Optima,Tonaton,192.0
172000.0,Foreign Used,Automatic,SUV,Petrol,2015,89576.0,Front-Wheel Drive,191.0,2.4,Kia,Sorento,Tonaton,191.0
195000.0,Foreign Used,Automatic,SUV,Petrol,2017,51000.0,Front-Wheel Drive,,2.4,Kia,Sorento,Tonaton,191.0
775000.0,Foreign Used,Automatic,SUV,Petrol,2021,201500.0,Rear-Wheel Drive,164.0,2.7,Toyota,Fortuner,Tonaton,164.0
550000.0,Foreign Used,Automatic,,Petrol,2016,60000.0,,,,Mercedes-Benz,C450,Tonaton,
315000.0,Foreign Used,Automatic,,Petrol,2020,17201.0,,,1.5,Honda,CR-V,Tonaton,190.0
155000.0,Ghanaian Used,Automatic,Pickup,Petrol,2012,,Rear-Wheel Drive,365.0,5.0,Ford,F-150,Tonaton,365.0
132000.0,Ghanaian Used,Automatic,SUV,Petrol,2017,82558.0,Front-Wheel Drive,290.0,3.5,Ford,Explorer,Tonaton,290.0
188000.0,Foreign Used,Automatic,Sedan,Petrol,2018,,Front-Wheel Drive,174.0,1.5,Honda,Civic,Tonaton,174.0
630000.0,Foreign Used,Automatic,SUV,Petrol,2016,,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
485000.0,Foreign Used,Automatic,SUV,Petrol,2010,60000.0,All-Wheel Drive,163.0,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
165000.0,Foreign Used,Automatic,,Petrol,2013,70000.0,,,,Mercedes-Benz,C250,Tonaton,
64000.0,Foreign Used,Automatic,Hatchback,Petrol,2012,63214.0,Front-Wheel Drive,90.0,1.2,Honda,Jazz,Tonaton,90.0
395000.0,Foreign Used,Automatic,,Petrol,2019,,,295.0,3.5,Toyota,Highlander,Tonaton,295.0
170000.0,Foreign Used,Automatic,Van/Minivan,Petrol,2014,,Front-Wheel Drive,266.0,3.5,Toyota,Sienna,Tonaton,266.0
60000.0,Ghanaian Used,Automatic,,Petrol,2015,133693.0,,,,Buick,Encore,Tonaton,
120000.0,Ghanaian Used,Automatic,,Petrol,2014,64123.0,,,,Cadillac,Escalade,Tonaton,
78000.0,Foreign Used,Automatic,Sedan,Petrol,2013,77000.0,Front-Wheel Drive,,1.8,Hyundai,Elantra,Tonaton,147.0
50000.0,Foreign Used,Automatic,Hatchback,Petrol,2010,57000.0,Front-Wheel Drive,105.0,1.6,Hyundai,Getz,Tonaton,105.0
53000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,144299.0,Front-Wheel Drive,,2.0,Hyundai,Sonata,Tonaton,245.0
165000.0,Foreign Used,Automatic,SUV,Petrol,2015,78000.0,Front-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
105000.0,Ghanaian Used,Automatic,SUV,Petrol,2014,94545.0,All-Wheel Drive,290.0,3.3,Hyundai,Santa Fe,Tonaton,290.0
115000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,,Front-Wheel Drive,177.0,2.4,Hyundai,Santa Fe,Tonaton,177.0
80000.0,Ghanaian Used,Automatic,Pickup,Petrol,2012,90000.0,All-Wheel Drive,265.0,4.0,Nissan,Frontier,Tonaton,265.0
130000.0,Foreign Used,Automatic,Sedan,Petrol,2012,99321.0,Front-Wheel Drive,178.0,2.5,Toyota,Camry,Tonaton,178.0
185000.0,Foreign Used,Automatic,SUV,Petrol,2018,66400.0,All-Wheel Drive,181.0,2.4,Kia,Sportage,Tonaton,181.0
